3993 4120
-1 0 
0 1 
0 2 
1 3 
1 4 
2 5 
2 6 
3 7 
3 8 
4 9 
4 10 
5 11 
5 12 
6 13 
6 14 
7 15 
7 16 
8 17 
8 18 
9 19 
9 20 
10 21 
10 22 
11 23 
11 24 
12 25 
12 26 
13 27 
13 28 
14 29 
14 30 
15 31 
15 32 
16 33 
16 34 
17 35 
17 36 
18 37 
18 38 
19 39 
19 40 
20 41 
20 42 
21 43 
21 44 
22 45 
22 46 
23 47 
23 48 
24 49 
24 50 
25 51 
25 52 
26 53 
26 54 
27 55 
27 56 
28 57 
28 58 
29 59 
29 60 
30 61 
30 62 
31 63 
3360 3387 2991
3360 3388 3033
3360 3389 3067
3360 3390 3141
3360 3391 3149
3360 3392 3176
3360 3393 3177
3360 3394 3209
3360 3395 3221
3360 3396 3222
3360 3397 3236
3360 3398 3242
3360 3399 3282
3360 3400 3304
3360 3401 3311
3360 3402 3360
3360 3403 3362
3360 3404 3371
3360 3405 3372
3360 3406 3428
3360 3407 3432
3360 3408 3435
3360 3409 3455
3360 3410 3503
3360 3411 3504
3360 3412 3511
3360 3413 3524
3360 3414 3538
3360 3415 3567
3360 3416 3644
3360 3417 3646
3360 3418 3765
3360 3419 3792
3360 3420 3800
3360 3421 3816
3360 3422 3987
3360 3423 3990
57 3424 
3424 3425 7
3424 3426 68
3424 3427 511
3424 3428 614
3424 3429 850
3424 3430 987
3424 3431 1003
3424 3432 1069
3424 3433 1071
3424 3434 1072
3424 3435 1075
3424 3436 1154
3424 3437 1310
3424 3438 1311
3424 3439 1461
3424 3440 1640
3424 3441 1737
3424 3442 1740
3424 3443 1819
3424 3444 1823
3424 3445 1965
3424 3446 2164
3424 3447 2268
3424 3448 2269
3424 3449 2409
3424 3450 2532
3424 3451 2546
3424 3452 2717
3424 3453 2960
3424 3454 2963
3424 3455 3031
3424 3456 3034
3424 3457 3069
3424 3458 3138
3424 3459 3158
3424 3460 3170
3424 3461 3171
3424 3462 3172
3424 3463 3173
3424 3464 3183
3424 3465 3216
3424 3466 3230
3424 3467 3232
3424 3468 3235
3424 3469 3261
3424 3470 3306
3424 3471 3359
3424 3472 3370
3424 3473 3454
3424 3474 3492
3424 3475 3510
3424 3476 3563
3424 3477 3645
3424 3478 3683
3424 3479 3798
3424 3480 3932
3424 3481 3933
3424 3482 3950
3424 3483 3980
3424 3484 3981
3424 3485 3982
3424 3486 3985
58 3487 
3487 3488 0
3487 3489 20
3487 3490 27
3487 3491 87
3487 3492 125
3487 3493 126
3487 3494 127
3487 3495 130
3487 3496 148
3487 3497 194
3487 3498 196
3487 3499 247
3487 3500 256
3487 3501 292
3487 3502 312
3487 3503 330
3487 3504 364
3487 3505 442
3487 3506 513
3487 3507 516
3487 3508 524
3487 3509 587
3487 3510 784
3487 3511 898
3487 3512 973
3487 3513 990
3487 3514 1326
3487 3515 1327
3487 3516 1420
3487 3517 1421
3487 3518 1422
3487 3519 1427
3487 3520 1474
3487 3521 1505
3487 3522 1530
3487 3523 1532
3487 3524 1549
3487 3525 1550
3487 3526 1551
3487 3527 1552
3487 3528 1560
3487 3529 1561
3487 3530 1597
3487 3531 1747
3487 3532 1748
3487 3533 2229
3487 3534 2433
3487 3535 2613
3487 3536 2630
3487 3537 3147
3487 3538 3245
3487 3539 3307
3487 3540 3339
3487 3541 3375
3487 3542 3457
3487 3543 3458
3487 3544 3478
3487 3545 3534
3487 3546 3881
3487 3547 3949
3487 3548 3979
3487 3549 3984
58 3550 
3550 3551 89
3550 3552 90
3550 3553 124
3550 3554 158
3550 3555 159
3550 3556 160
3550 3557 186
3550 3558 212
3550 3559 224
3550 3560 226
3550 3561 227
3550 3562 228
3550 3563 252
3550 3564 262
3550 3565 274
3550 3566 276
3550 3567 356
3550 3568 376
3550 3569 440
3550 3570 441
3550 3571 607
3550 3572 633
3550 3573 775
3550 3574 797
3550 3575 798
3550 3576 933
3550 3577 995
3550 3578 996
3550 3579 1079
3550 3580 1423
3550 3581 1636
3550 3582 1728
3550 3583 1730
3550 3584 2168
3550 3585 2324
3550 3586 2325
3550 3587 2330
3550 3588 2341
3550 3589 2370
3550 3590 2376
3550 3591 2430
3550 3592 2431
3550 3593 2443
3550 3594 2529
3550 3595 2539
3550 3596 2566
3550 3597 2567
3550 3598 2602
3550 3599 2658
3550 3600 2744
3550 3601 2870
3550 3602 3140
3550 3603 3190
3550 3604 3192
3550 3605 3198
3550 3606 3300
3550 3607 3527
3550 3608 3585
3550 3609 3805
3550 3610 3821
3550 3611 3888
3550 3612 3939
59 3613 
3613 3614 18
3613 3615 220
3613 3616 510
3613 3617 711
3613 3618 752
3613 3619 1064
3613 3620 1090
3613 3621 1098
3613 3622 1145
3613 3623 1544
3613 3624 1545
3613 3625 1583
3613 3626 1616
3613 3627 1639
3613 3628 1749
3613 3629 1856
3613 3630 1917
3613 3631 1966
3613 3632 2142
3613 3633 2147
3613 3634 2156
3613 3635 2158
3613 3636 2169
3613 3637 2225
3613 3638 2232
3613 3639 2303
3613 3640 2400
3613 3641 2407
3613 3642 2619
3613 3643 2706
3613 3644 2788
3613 3645 2875
3613 3646 2934
3613 3647 2977
3613 3648 3012
3613 3649 3110
3613 3650 3148
3613 3651 3150
3613 3652 3151
3613 3653 3178
3613 3654 3204
3613 3655 3241
3613 3656 3244
3613 3657 3305
3613 3658 3308
3613 3659 3374
3613 3660 3433
3613 3661 3450
3613 3662 3456
3613 3663 3496
3613 3664 3556
3613 3665 3578
3613 3666 3615
3613 3667 3616
3613 3668 3680
3613 3669 3695
3613 3670 3713
3613 3671 3797
3613 3672 3799
3613 3673 3834
3613 3674 3855
3613 3675 3856
3613 3676 3877
59 3677 
3677 3678 459
3677 3679 497
3677 3680 502
3677 3681 512
3677 3682 514
3677 3683 645
3677 3684 1049
3677 3685 1463
3677 3686 1475
3677 3687 1506
3677 3688 1547
3677 3689 1557
3677 3690 1558
3677 3691 1843
3677 3692 1895
3677 3693 1945
3677 3694 1946
3677 3695 1973
3677 3696 2054
3677 3697 2148
3677 3698 2244
3677 3699 2304
3677 3700 2506
3677 3701 2684
3677 3702 2814
3677 3703 2839
3677 3704 2854
3677 3705 2855
3677 3706 2856
3677 3707 2874
3677 3708 2888
3677 3709 2919
3677 3710 2930
3677 3711 2955
3677 3712 3001
3677 3713 3002
3677 3714 3006
3677 3715 3028
3677 3716 3044
3677 3717 3045
3677 3718 3185
3677 3719 3191
3677 3720 3196
3677 3721 3280
3677 3722 3281
3677 3723 3291
3677 3724 3319
3677 3725 3460
3677 3726 3485
3677 3727 3497
3677 3728 3601
3677 3729 3627
3677 3730 3639
3677 3731 3688
3677 3732 3741
3677 3733 3742
3677 3734 3743
3677 3735 3744
3677 3736 3757
3677 3737 3780
3677 3738 3843
3677 3739 3961
60 3740 
3740 3741 454
3740 3742 455
3740 3743 539
3740 3744 669
3740 3745 1039
3740 3746 1232
3740 3747 1268
3740 3748 1295
3740 3749 1582
3740 3750 1658
3740 3751 1676
3740 3752 1678
3740 3753 1696
3740 3754 1841
3740 3755 1849
3740 3756 1850
3740 3757 1866
3740 3758 1883
3740 3759 1884
3740 3760 1885
3740 3761 1886
3740 3762 1887
3740 3763 1971
3740 3764 2011
3740 3765 2012
3740 3766 2025
3740 3767 2056
3740 3768 2093
3740 3769 2123
3740 3770 2125
3740 3771 2137
3740 3772 2219
3740 3773 2224
3740 3774 2265
3740 3775 2266
3740 3776 2309
3740 3777 2468
3740 3778 2469
3740 3779 2494
3740 3780 2534
3740 3781 2544
3740 3782 2597
3740 3783 2623
3740 3784 2700
3740 3785 2784
3740 3786 2852
3740 3787 2921
3740 3788 2922
3740 3789 2926
3740 3790 3133
3740 3791 3194
3740 3792 3231
3740 3793 3293
3740 3794 3429
3740 3795 3430
3740 3796 3507
3740 3797 3517
3740 3798 3694
3740 3799 3818
3740 3800 3852
3740 3801 3869
3740 3802 3895
3740 3803 3896
60 3804 
3804 3805 505
3804 3806 936
3804 3807 1108
3804 3808 1169
3804 3809 1231
3804 3810 1233
3804 3811 1442
3804 3812 1633
3804 3813 1634
3804 3814 1695
3804 3815 1738
3804 3816 1818
3804 3817 1888
3804 3818 1955
3804 3819 2121
3804 3820 2124
3804 3821 2237
3804 3822 2549
3804 3823 2592
3804 3824 2638
3804 3825 2678
3804 3826 2838
3804 3827 2850
3804 3828 2851
3804 3829 2872
3804 3830 2970
3804 3831 2971
3804 3832 2972
3804 3833 3009
3804 3834 3119
3804 3835 3127
3804 3836 3156
3804 3837 3197
3804 3838 3208
3804 3839 3243
3804 3840 3259
3804 3841 3262
3804 3842 3263
3804 3843 3269
3804 3844 3270
3804 3845 3271
3804 3846 3329
3804 3847 3413
3804 3848 3414
3804 3849 3493
3804 3850 3529
3804 3851 3568
3804 3852 3569
3804 3853 3580
3804 3854 3647
3804 3855 3648
3804 3856 3658
3804 3857 3738
3804 3858 3801
3804 3859 3802
3804 3860 3803
3804 3861 3804
3804 3862 3809
3804 3863 3876
3804 3864 3880
3804 3865 3930
3804 3866 3977
61 3867 
3867 3868 5
3867 3869 147
3867 3870 393
3867 3871 640
3867 3872 715
3867 3873 754
3867 3874 756
3867 3875 757
3867 3876 764
3867 3877 765
3867 3878 820
3867 3879 915
3867 3880 953
3867 3881 1011
3867 3882 1033
3867 3883 1052
3867 3884 1066
3867 3885 1067
3867 3886 1160
3867 3887 1168
3867 3888 1208
3867 3889 1229
3867 3890 1250
3867 3891 1251
3867 3892 1415
3867 3893 1477
3867 3894 1531
3867 3895 1592
3867 3896 1641
3867 3897 1682
3867 3898 1686
3867 3899 2233
3867 3900 2387
3867 3901 2447
3867 3902 2622
3867 3903 2652
3867 3904 2705
3867 3905 2761
3867 3906 2767
3867 3907 2768
3867 3908 2942
3867 3909 3144
3867 3910 3164
3867 3911 3340
3867 3912 3391
3867 3913 3494
3867 3914 3536
3867 3915 3570
3867 3916 3573
3867 3917 3574
3867 3918 3575
3867 3919 3576
3867 3920 3577
3867 3921 3594
3867 3922 3596
3867 3923 3597
3867 3924 3650
3867 3925 3926
3867 3926 3955
3867 3927 3964
3867 3928 3967
3867 3929 3973
3867 3930 3974
61 3931 
3931 3932 11
3931 3933 12
3931 3934 394
3931 3935 395
3931 3936 479
3931 3937 503
3931 3938 504
3931 3939 506
3931 3940 542
3931 3941 568
3931 3942 569
3931 3943 606
3931 3944 855
3931 3945 860
3931 3946 877
3931 3947 1170
3931 3948 1242
3931 3949 1261
3931 3950 1354
3931 3951 1468
3931 3952 1470
3931 3953 1656
3931 3954 1677
3931 3955 1701
3931 3956 1798
3931 3957 1874
3931 3958 1931
3931 3959 1985
3931 3960 2129
3931 3961 2150
3931 3962 2189
3931 3963 2192
3931 3964 2253
3931 3965 2255
3931 3966 2297
3931 3967 2299
3931 3968 2300
3931 3969 2428
3931 3970 2585
3931 3971 2590
3931 3972 2591
3931 3973 2621
3931 3974 2629
3931 3975 2640
3931 3976 2702
3931 3977 2818
3931 3978 2819
3931 3979 2890
3931 3980 2925
3931 3981 3219
3931 3982 3247
3931 3983 3248
3931 3984 3353
3931 3985 3354
3931 3986 3355
3931 3987 3356
3931 3988 3357
3931 3989 3377
3931 3990 3653
3931 3991 3736
3931 3992 3812
3931 3993 3959
62 3994 
3994 3995 174
3994 3996 231
3994 3997 233
3994 3998 379
3994 3999 380
3994 4000 381
3994 4001 399
3994 4002 555
3994 4003 745
3994 4004 819
3994 4005 930
3994 4006 1152
3994 4007 1153
3994 4008 1274
3994 4009 1436
3994 4010 1465
3994 4011 1509
3994 4012 1528
3994 4013 1575
3994 4014 1600
3994 4015 1601
3994 4016 1659
3994 4017 1719
3994 4018 1725
3994 4019 1726
3994 4020 1736
3994 4021 1820
3994 4022 1896
3994 4023 2048
3994 4024 2053
3994 4025 2112
3994 4026 2166
3994 4027 2215
3994 4028 2278
3994 4029 2338
3994 4030 2394
3994 4031 2449
3994 4032 2481
3994 4033 2586
3994 4034 2599
3994 4035 2624
3994 4036 2707
3994 4037 2739
3994 4038 2811
3994 4039 2842
3994 4040 2843
3994 4041 2873
3994 4042 2889
3994 4043 2897
3994 4044 2923
3994 4045 2956
3994 4046 2968
3994 4047 3125
3994 4048 3246
3994 4049 3579
3994 4050 3655
3994 4051 3733
3994 4052 3747
3994 4053 3884
3994 4054 3890
3994 4055 3891
3994 4056 3938
62 4057 
4057 4058 6
4057 4059 167
4057 4060 168
4057 4061 193
4057 4062 287
4057 4063 348
4057 4064 383
4057 4065 416
4057 4066 417
4057 4067 518
4057 4068 519
4057 4069 538
4057 4070 577
4057 4071 605
4057 4072 650
4057 4073 652
4057 4074 882
4057 4075 932
4057 4076 1001
4057 4077 1002
4057 4078 1012
4057 4079 1040
4057 4080 1063
4057 4081 1068
4057 4082 1077
4057 4083 1116
4057 4084 1209
4057 4085 1227
4057 4086 1259
4057 4087 1408
4057 4088 1413
4057 4089 1499
4057 4090 1500
4057 4091 1522
4057 4092 1564
4057 4093 1581
4057 4094 2040
4057 4095 2310
4057 4096 2372
4057 4097 2553
4057 4098 2939
4057 4099 2967
4057 4100 3043
4057 4101 3129
4057 4102 3130
4057 4103 3184
4057 4104 3189
4057 4105 3336
4057 4106 3419
4057 4107 3438
4057 4108 3499
4057 4109 3571
4057 4110 3660
4057 4111 3712
4057 4112 3753
4057 4113 3754
4057 4114 3759
4057 4115 3927
4057 4116 3929
4057 4117 3931
4057 4118 3945
4057 4119 3947
